participant_id,date,day_index,sleep_onset_hour,sleep_duration_hours,sleep_regularity_index,late_night_screen_min,total_screen_min,app_switching_rate,mobility_entropy,location_revisit_ratio,social_rhythm_metric,comm_reciprocity
P002,2026-03-04,3,22.983333004691556,7.942846924460616,82.84148421111446,23.069688990685336,224.34405827878405,0.9999430927247357,1.9125040466207677,0.5526396522580773,0.7918130023022167,0.5932260345649361
P002,2026-03-05,4,23.009144955605038,7.902583525044828,84.56662473329287,28.817528071227397,250.4151284002839,0.969084364898865,1.9292481136581983,0.5853007761788218,0.8439368002933902,0.581472925283187
P002,2026-03-06,5,23.00446878798989,7.912020491143428,84.18215222276291,24.34812096968292,263.5298408637431,1.1300504384476464,1.8370585583055312,0.6057525549821242,0.828969022106973,0.5474253259346819
P002,2026-03-07,6,22.938930731977706,7.890314090414427,82.72045096159266,31.131641177434854,218.69319845193445,0.9382019370103363,1.8058102022829625,0.5831273512791169,0.7939577883660945,0.5408397665898937
P002,2026-03-08,7,23.053592150367106,7.862291588600927,83.96534744713982,22.12937223631876,244.95171427135284,0.9405271371148152,1.866649597070452,0.6005883199724311,0.8275673777918864,0.5284622804467896
P002,2026-03-09,8,22.89171323565371,7.8283813603247445,84.52571905341408,31.556718072502456,250.7082885885718,0.9173541045352398,1.7783977333812446,0.5720981835604632,0.8352731707174175,0.5222111074802279
P002,2026-03-10,9,22.944484983588055,7.7478542765365095,83.66958834615598,22.833645823938934,275.3340560860059,1.119314465532053,0.8088563074680581,0.9164898503089778,0.5927736865602986,0.5533748074262599
P002,2026-03-11,10,22.95522305023215,7.887236630745154,85.12046817489963,22.54549760737652,312.0427925943207,0.8902066697733144,0.819547188368992,0.9268098423939081,0.5192486387216426,0.5010346955537712
P002,2026-03-12,11,23.078926878051703,7.781033936577972,83.40859084123298,23.03939161651571,292.438195296785,0.9216947782735655,0.7133528294211849,0.92693199894948,0.5701763273162945,0.554454293671984
P002,2026-03-13,12,23.101919758283053,7.74064434698488,82.96834373405926,27.315079444763967,278.9145626037554,0.9698357259813893,0.7596414300906009,0.9105053106813613,0.5830303526229103,0.5625684054803806
P002,2026-03-14,13,23.108417894002056,7.990757392315122,82.86604074001299,29.13029711776408,322.90115659632016,1.1692504184138472,0.6929623907385307,0.8858954437472538,0.5120794072372934,0.5291682498490425
P002,2026-03-15,14,22.92380213394299,7.610253178291289,84.07695286983335,28.01413837101071,319.65756854965997,0.9183034039434849,0.7997550086937427,0.9061090237304221,0.5417066984188129,0.5651010810901669
P003,2026-03-02,1,23.251949771917825,7.444021191206628,85.07937797690643,33.25083843429729,253.79871327296829,0.9576975597049318,1.7195719125806934,0.6066490820945474,0.8324036297333047,0.48875798791475333
P003,2026-03-03,2,23.375194909087853,7.4273476964511,86.94532972654416,23.229392064231952,229.01330845759978,1.1438658320537352,1.845049452245857,0.5770436697845113,0.8237229615815461,0.5919935098072893
P003,2026-03-04,3,23.49048515019393,7.48219282396532,84.6682653628587,29.12049168849453,220.23501009437635,1.0606547082718283,1.8633305563486773,0.6434196403886808,0.8262251809675188,0.6230173465128128
P003,2026-03-05,4,23.205859960710146,7.294238217227592,85.63564149238056,23.32731224848606,256.6097158410772,0.9473738253650338,1.8350132963991495,0.6177618428581072,0.8189513710859202,0.5266569720591749
P003,2026-03-06,5,23.393219826497297,7.422272583545679,86.3688573633887,28.223851704233464,230.22808697803364,1.1616834443640711,1.796672452976215,0.6384098293938433,0.8249484482025681,0.5568696537007815
P003,2026-03-07,6,23.505443982613077,7.202617704598561,85.51589313485505,26.046851945476888,239.17927743818805,1.0444216829064807,1.7205917743575445,0.6042799388212677,0.8327521947756424,0.5584429628443289
P003,2026-03-08,7,23.532378726719482,7.623201613832189,85.99990731360786,27.90232824591466,226.18413955194015,1.0611172525717623,1.6900339199489263,0.5772512352622111,0.8281439228532251,0.6159620693591642
P003,2026-03-09,8,23.34964310723465,7.5969388041208905,86.7955978153659,33.85208375428173,264.5297535267413,1.0960779561594007,1.8483933387324731,0.6026369174864199,0.8307512433599256,0.5865134929917566
P003,2026-03-10,9,23.732826190030238,6.823314083621527,62.485644143275536,32.08598965735537,233.5159512320804,1.0784855635227364,1.772706014638475,0.6069846402377417,0.5629903950737734,0.5514890119914344
P003,2026-03-11,10,25.69701304592531,6.662831488565368,61.862199734516906,25.68103262279924,259.0031793882693,1.1760625081172595,1.8044429512012774,0.5963692561781171,0.5592007190030825,0.5767699331366578
P003,2026-03-12,11,23.667640306747778,7.141499571205241,57.19655561056666,29.422243129537193,222.04698466915949,0.9775909996342326,1.8278072179343543,0.63443511214835,0.5674548352892785,0.5326996372573766
P003,2026-03-13,12,25.671740105600254,7.169372891254341,63.661495863089925,26.824688997455606,230.77525037070703,1.1354426699985256,1.82980984296768,0.5851400436099736,0.5561217946937675,0.6026682922154374
P003,2026-03-14,13,23.829811069564826,7.237120681188118,63.835259512161464,22.74944469689187,257.3512194624404,1.1271624876388713,1.834295513537992,0.6488245241790954,0.5457704277630144,0.5942012028942701
P003,2026-03-15,14,25.82456197549161,7.022887310000943,59.96452104907667,33.22309584682819,257.2673180355598,1.0005132491480409,1.7550099574587923,0.6282927493162297,0.5080158997252276,0.5792519228853176
P004,2026-03-02,1,23.196655792825705,7.749876390081361,83.58242923810568,30.084638732070545,262.8039761478491,1.0504980761089158,1.8285686676390343,0.6193383840196487,0.8067616925784654,0.5573255534867443
P004,2026-03-03,2,23.13345476751518,7.495116967099751,83.18277551526015,26.32036344113957,258.8192880568767,1.0191402806285121,1.7259010190756425,0.6147648008281414,0.8104327992838274,0.5378163372546279
P004,2026-03-04,3,22.966176768874565,7.510058583793116,82.39370502191343,29.14673474156036,261.176700974738,0.9269140179237716,1.6953549425286416,0.6399177991300252,0.8247182477701626,0.5559768615870845
P004,2026-03-05,4,23.21013012960124,7.722017601376753,84.98332007900962,26.999694419795624,223.21720117872266,0.9569398851601486,1.7251280667717734,0.6050711807343887,0.8074806675449456,0.5505391627139132
P004,2026-03-06,5,23.093483250836872,7.479554968907893,84.85399265882954,32.712301745564744,259.2869863048722,1.1082928329464736,1.6906118394264127,0.639673471442076,0.8384474394988152,0.48949587346234785
P004,2026-03-07,6,23.04096770397136,7.725269535713669,84.39936835145517,27.33190416113632,230.55467456408297,1.0041508029371826,1.8514591555918507,0.5844176143637784,0.7644357026593207,0.4966075671763198
P004,2026-03-08,7,23.18940251999778,7.718919969665101,83.43922839114641,23.0551285004187,221.22171707978794,0.9860560180050515,1.8329269784008773,0.6067831233278482,0.8163272181695223,0.5561907497464046
P004,2026-03-09,8,22.962901015112063,7.7711201878341845,83.5392202456671,31.511793919646486,221.06791085295976,1.0056073272699666,1.8627172250611308,0.6330184177382873,0.8207651415812508,0.5930539403947076
P004,2026-03-10,9,23.011279610283587,5.838267775159434,84.06235150600203,62.2612768930344,358.24396373669003,2.1303546982588357,1.8521184339002328,0.636355366282133,0.807515326991962,0.6003806386166215
P004,2026-03-11,10,23.010964204076835,5.929974301716864,83.55538958733433,69.39404251855478,349.1698979928616,1.8242213637824032,1.7465938829675691,0.6356051540436324,0.8235774317899169,0.47232906363356186
P004,2026-03-12,11,23.102686090217766,5.5904037993693745,85.12008161358453,70.17172008699615,336.044619859262,2.195116847350211,1.8429761944815901,0.5838839871647412,0.8026980213837283,0.5413632914984183
P004,2026-03-13,12,23.204758220834282,5.662130305896527,84.2761080803919,67.74477195920791,349.4920359990867,2.0354350656431484,1.7186971224341796,0.5984199528949999,0.7949857810455143,0.6185304894857429
P004,2026-03-14,13,23.20391646453635,5.580887108333772,82.88391886217394,60.54590243676118,328.4070722670957,2.089905610951986,1.8182792576574591,0.5968777771469799,0.8282504384307202,0.5033885223271101
P004,2026-03-15,14,23.049716846391494,5.557507827008976,84.72356622147896,63.59125997018385,323.41532570257743,2.013055289299653,1.740548726123087,0.6259762325970195,0.785188813875349,0.4716519649129374
P005,2026-03-02,1,23.116811152308355,7.327067282486598,82.84526776268588,31.513433752950288,232.96352668109023,0.9609457375656739,1.8277297557749606,0.6306167446038897,0.8323917367652285,0.54766986032109
P005,2026-03-03,2,22.996023083765603,7.3246353161655335,83.09276354088568,29.489160662309438,254.06964221742967,1.0249742721629884,1.8202528880157915,0.6271875666608275,0.7989118454324547,0.4919815902627346
P005,2026-03-04,3,23.200633088535383,7.608537044253971,84.6401712259736,37.89287947628718,230.72315457508083,1.1894561200592941,1.731167961249935,0.5995488447069783,0.8189054048089329,0.6177606662623205
P005,2026-03-05,4,23.169571619796432,7.681024880777751,82.85344310932004,36.1323605793127,226.12050846396735,1.1087611826462305,1.8316648142714178,0.5892579867616894,0.8146377436585557,0.6171044249726745
P005,2026-03-06,5,23.199383399016686,7.393426909312849,83.30480511016347,30.467006627449315,225.56329287977044,0.9184742858345352,1.8017876787639537,0.5856778747880583,0.7832333961492293,0.5226183302046706
P005,2026-03-07,6,23.027909895644573,7.550130339662252,84.0856664439514,40.64185930816129,238.3375027300746,1.0185178458745523,1.7342164029044682,0.5888862662043117,0.7825405429499901,0.5168940866821206
P005,2026-03-08,7,23.139049959991574,7.674214415947035,83.68188760566701,35.52985674991134,235.35713220257242,1.08164793174047,1.6982408740567607,0.6261765070162385,0.7981152757917135,0.5239192565231925
P005,2026-03-09,8,23.11715303648251,7.465755102327896,84.48608495913646,37.910173322456956,264.37336531193284,0.8972057790632919,1.7893906127637742,0.593335371550331,0.7722367203288775,0.522385095529266
P005,2026-03-10,9,24.722922220028792,7.323652923188662,83.88765010276609,95.45324172785925,216.80274629317483,1.0128191611706983,1.1249044336558092,0.7409085448843266,0.6169210211212436,0.4961487349627517
P005,2026-03-11,10,24.713918034519132,7.599063919972543,84.1794704887428,95.84320313902866,231.39676618282323,1.0608520838300106,1.160110073972188,0.7851024131413331,0.601103991902491,0.6285164897327365
P005,2026-03-12,11,24.463623671192916,7.435700139100912,84.33847993105175,90.11974786905272,244.3478795997718,1.0681197737114074,1.1984782706279011,0.7469763657787533,0.6677040572035231,0.4914015687805815
P005,2026-03-13,12,24.569000340272204,7.6206128463020315,84.34565704222709,96.9286914273982,257.8214042112811,1.15304247896295,1.1775775517400369,0.7577855779867683,0.5991464737028784,0.5728096472641288
P005,2026-03-14,13,24.428211395169807,7.336659117411626,83.91238008879728,94.34741325507076,239.8672309714323,1.1879643941610192,1.2220841103050128,0.8031693218496315,0.6117696176903937,0.5929625088935015
P005,2026-03-15,14,24.501227871403135,7.579164288586904,84.92487657967402,98.33677670509641,218.97535125109872,1.169429728304935,1.1751534360614002,0.7481794342521093,0.5938363936267311,0.5274057618936224
P006,2026-03-02,1,23.21895590376586,7.478083653462982,83.98346328070859,32.258599305087934,251.8342244370341,1.3544684235844653,1.737660378414417,0.6147280474506409,0.8396840193422506,0.6280114473699239
P006,2026-03-03,2,23.203955616343283,7.588722595512226,82.73171305860042,24.6943478664825,233.97218319235,1.0856308013445808,1.8262913414152793,0.6413239332931118,0.8212136882358917,0.6128988227363227
P006,2026-03-04,3,23.481545586788656,7.4747583025900095,84.14261601272071,24.752002201407024,276.33225545156574,1.3237407663140859,1.764669927210869,0.5753364383739117,0.8180653780960011,0.6053825796079179
P006,2026-03-05,4,23.269966399714612,7.532588059975866,82.58997016655215,,,1.2571703558619527,1.8563042875020783,0.5923100464258574,0.8317758359279562,0.49874123126164277
P006,2026-03-06,5,23.298359268272115,7.534834858328794,82.0104722799408,28.972227508388958,231.9138936387076,1.098637977958955,1.7493840631235997,0.6393841619544687,0.8219907789393757,0.4828667360268446
P006,2026-03-07,6,23.46890276097753,7.620776965615016,82.63357061566632,28.958217190498875,248.48071920021985,1.0613990024804116,1.8227164664686737,0.5727338317814054,0.8057339249283114,0.5547256392165518
P006,2026-03-08,7,23.21778695594417,7.635283409962938,84.19820696577791,30.722831313552327,242.84404895375178,1.310397185182953,1.7005761510969357,0.6150622485989583,0.8230100861456362,0.5518743374029267
P006,2026-03-09,8,23.42228768334307,7.3350966753194085,84.01162668808335,32.917813764864455,286.6162362183386,1.0760641260661539,1.6978321443311946,0.6291472650533261,0.8323777473298288,0.6028837390156199
P006,2026-03-10,9,25.335326355206917,6.2091512578252654,72.85102313311938,100.82041849660465,325.68673439707396,1.7469465412112324,1.8127296162068705,0.6178584361462942,0.8022111774555499,0.49086841135014014
P006,2026-03-11,10,25.10519513139158,6.310845883935269,69.1744489939091,111.46578771763635,351.6868928548265,1.8262917860998225,1.7330708488379762,0.5833394609615423,0.789789090452476,0.6101962947472815
P006,2026-03-12,11,25.019094826422478,6.266840357085444,69.539278782743,99.82657524120809,345.93196522812883,1.6526422041397415,1.763353024988402,0.6446138278400749,0.7982103735892084,0.5975073142571498
P006,2026-03-13,12,25.21856122807181,6.320580078560776,71.0280142317759,105.73276765899868,367.9236174645899,1.9194078755028465,1.700369392403071,0.6194203886956515,0.8030648711423833,0.5495728258947687
P006,2026-03-14,13,25.178214318881384,6.326370262246893,70.59290014846759,110.18982744725007,347.44680007789134,1.8206968939813342,1.829541764129179,0.6191326215884789,0.8286163106735595,0.6001599767286114
P006,2026-03-15,14,25.31261164754724,6.139204642188544,70.35011383042948,100.99531563969006,370.2605719462889,1.7090424118112602,1.8660180155645212,0.5823656261113794,0.8100275114221739,0.5692732199939348
P007,2026-03-02,1,23.021025932649657,7.772689687809306,84.65802763812451,27.911665746567873,250.60388691982934,1.2016138491590815,1.834915830364027,0.6048987566997908,0.7823797698820225,0.5838440237807959
P007,2026-03-03,2,22.98203026881339,7.742853594446758,83.01644624728647,23.309180646743968,230.36882125449912,1.1770040025883932,1.883818468295472,0.606621431789607,0.8555260439801846,0.5266372890885584
P007,2026-03-04,3,23.045663476928134,7.692946972000563,83.67006298320679,29.35130549577872,218.3732280855927,1.0476715665183043,1.870271977982591,0.5858148425013159,0.8361499312979568,0.503561180643987
P007,2026-03-05,4,22.919616943401238,7.775558838689879,84.34726174512701,32.81377394776136,218.48216326770333,1.0793986599960739,1.8611227452613692,0.596562047770365,0.8290731464241419,0.5002804321659825
P007,2026-03-06,5,22.956088699579052,7.840273872232603,84.33469311616061,31.299927728681965,244.32709975563645,0.932440604785163,1.8757892852859512,0.5656669677170798,0.8417887572257744,0.5901290632366909
P007,2026-03-07,6,23.048394711855142,7.782537785386063,83.78917238266345,28.068427172932925,227.99386859576245,0.9030355057231891,1.8298753805937513,0.566973955418263,0.8549853274468917,0.5170422004285546
P007,2026-03-08,7,23.071960564702046,7.6120534660647206,84.20628022219921,26.75100506336532,260.5527847228507,0.9171500686962731,1.8122465500561982,0.5540661572812835,0.8561811149617832,0.4706535736774444
P007,2026-03-09,8,23.083272506705978,7.699954971521486,82.44010321102724,33.10317007171821,231.02496851904323,1.1338235423430931,1.7919005949156674,0.5696650082628568,0.8291829529151746,0.49488942613461184
P007,2026-03-10,9,22.93192967271088,7.650500427823647,82.53843368017692,31.000610822040343,280.8382446790965,0.8937502372063195,0.7249944837372136,0.8816445209565974,0.5890822812552157,0.6002551551673494
P007,2026-03-11,10,23.079113914002313,7.716574229292254,83.87817668550511,31.026404829689454,299.2191494896749,1.1329121139332357,0.7171465020232208,0.9040237931071142,0.5970633532608407,0.4880738429467337
P007,2026-03-12,11,23.029718338139023,7.759351795628464,84.20323860202535,27.54194187310055,295.97157507497474,0.9383470804686024,0.7732307543394067,0.9112425540322457,0.5793927847219563,0.5530220960245165
P007,2026-03-13,12,22.98812344682541,7.727801151744256,82.01119709790365,24.72877318991898,306.4762767727186,1.180752514663882,0.6931149513043438,0.8734635359232137,0.5880638940959447,0.5562747821960902
P007,2026-03-14,13,22.967883342371692,7.862727698160604,85.0312227300835,25.099771990994604,295.2748192190385,0.9377292322823523,0.737817520752003,0.896219306013843,0.5654516556800462,0.4949057085057049
P007,2026-03-15,14,22.97488085362315,7.657334881944194,84.84411558624116,29.782642484032717,295.0293810579931,1.0886916754033948,0.8158785984922992,0.9123176314194409,0.5776776612217427,0.624264575511922
P008,2026-03-02,1,23.200782916430146,7.522852405711244,86.27078625394458,24.528393024396166,246.2017785114901,1.1346012294089807,1.7969697774081999,0.6183707608823846,0.8092195379939682,0.61329676402966
P008,2026-03-03,2,23.527556866720552,7.395564280527196,85.57800689142681,32.295807599445396,215.10773157848763,0.9247957584768872,1.8367244701096268,0.5703703180735831,0.7881724925117195,0.5616997206446351
P008,2026-03-04,3,23.249878838282683,7.276614883815561,85.282368749345,25.622597884886158,215.55576292007382,1.0886891309305713,1.7366969271449189,0.601913168017093,0.7780214562407702,0.57770952012855
P008,2026-03-05,4,23.265943091679258,7.452519742696786,87.35542766420706,23.72937938620516,231.84273837980746,0.8999562952347561,1.810570699436991,0.5775192134197298,0.8254842879986591,0.536694621807455
P008,2026-03-06,5,23.275889983698967,7.56317354336061,87.1604862376492,28.09090458779162,227.38528791916306,1.127587474513623,1.7807799878482284,0.6383574134740706,0.7758289629784761,0.6083982237308088
P008,2026-03-07,6,23.252152530477275,7.619417938736499,84.42164207864839,29.547465469780022,216.74607793585184,1.092599002933231,1.7950557715785833,0.6049652572390601,0.8373404021118479,0.49740164563849926
P008,2026-03-08,7,23.585692331100365,7.501194412427869,87.84701053719766,22.840503549307776,239.28896636217206,0.9342800437098151,1.7665678235599067,0.6236548514657949,0.782957040706435,0.5720208117561888
P008,2026-03-09,8,23.308756632849462,7.209451771539127,86.18159787439528,28.48536000561397,263.63421985712336,1.1333385892236334,1.821183268262883,0.6443046328840717,0.7673194361446027,0.5510129262774902
P008,2026-03-10,9,23.64387888685731,6.91062767317239,61.94928820690582,30.29013596505247,218.56237822021646,1.0422576507081387,1.848741155904568,0.6392564198789088,0.5142750297015742,0.49946108125574973
P008,2026-03-11,10,25.86768845088863,7.045229169848691,58.45137743948129,27.215500542498887,229.8506659966591,1.1936195301502932,1.8037171185220653,0.5883657163668233,0.5284249690883426,0.5951616612308914
P008,2026-03-12,11,23.540686815433894,7.051586047346161,63.15587735273069,32.4300494709892,237.36180995256424,1.178190734892859,1.8329904536065385,0.580741132113272,0.48696089591863456,0.5531265352701412
P008,2026-03-13,12,25.693982720311034,6.77269498077545,57.15978683781379,32.50506662989679,223.91555553407812,1.162738331493598,1.7012986614638421,0.6079324531307968,0.5273145906797477,0.4911579291806285
P008,2026-03-14,13,23.771490901510656,7.045234467186741,62.93686409412295,28.55840799955366,229.14297010368693,1.0148012840201928,1.85377830747628,0.5864597447358828,0.5591467416905304,0.5286854776109007
P008,2026-03-15,14,25.82172934811672,6.671004316897221,61.621369716867434,26.184668711143786,229.79995800064103,0.8961344320845901,1.8034790496828932,0.6197829881037065,0.5242486852590234,0.6138814382779201
P009,2026-03-02,1,23.05669437727016,7.441011160878934,83.84645135769043,24.47525418761384,252.96983721941157,0.8844456736900745,1.700706952956324,0.6405849789785558,0.7833788548653284,0.47964245913718784
P009,2026-03-03,2,23.23994481679896,7.748685512412928,85.16629336409417,31.32569495272224,263.27841936456264,0.9270761305429716,1.7886575450150008,0.5746799109957328,0.7918492262250516,0.5850604948128371
P009,2026-03-04,3,23.114483246149916,7.5071189374132405,82.40629103555248,23.449196420143466,250.93271575125917,1.027048804624012,1.7292919619328935,0.6092805841593806,0.8373426944122637,0.5132437623197322
P009,2026-03-05,4,23.18912952598052,7.423623443713799,83.14785025304461,30.956287209963346,248.4897094740498,0.9578988360722579,1.7170476577568423,0.6473863062931982,0.8091910532277112,0.49875171597548146
P009,2026-03-06,5,23.20788960267377,7.692550177408318,85.4068964227094,26.22501166138086,224.73971435134231,1.0040268847217688,1.7195839650386129,0.6107967745410025,0.8099063550213967,0.5626451807147806
P009,2026-03-07,6,23.202282878651157,7.458131080730184,83.28650396077333,26.281150367805445,233.95369082331482,1.1060844506879421,1.755105459224214,0.5774063427951525,0.8226727340206504,0.48813263071333335
P009,2026-03-08,7,23.070620325697536,7.512764294718383,83.44274798943692,23.594998859500016,218.17358005737796,0.9960168679122525,1.744074737727074,0.6107863420331213,0.7689877943007619,0.55964208575599
P009,2026-03-09,8,23.158136943483562,7.553194052517992,83.42359989780566,22.96780946351683,216.3430101816385,1.1146909115617378,1.8673362685518922,0.6037162092136952,0.8132741958993515,0.5265834001572696
P009,2026-03-10,9,23.128888182676057,5.891237643569168,84.49078052955807,65.97001171002447,324.3897358129945,2.0337372331148553,1.7448027147936047,0.621595305789933,0.7657441165779731,0.5128191202481689
P009,2026-03-11,10,23.132535711822758,5.756421974141439,82.64120973594618,79.29136178651628,337.32792550651584,1.9751374505995631,1.8600958692640412,0.6356193427404939,0.7840774717067512,0.4800504636745769
P009,2026-03-12,11,23.054627750782803,5.865821403713907,83.71753572541343,60.39834541080083,338.01470937848177,1.9315158057563537,1.727778331986445,0.5978428617237791,0.7862428805493227,0.6144065546293345
P009,2026-03-13,12,22.967043070740946,5.720158464516328,82.07048582258975,63.47431007792161,330.9532427831962,2.1367171788025625,1.7721493893200897,0.5765085269955332,0.7995182845443556,0.5762516765996747
P009,2026-03-14,13,23.143816261071876,5.578170714794216,84.53892501695833,68.93352052926973,345.588157547703,2.248795501084352,1.7384732941521883,0.5808008609142951,0.808386614377477,0.582656440411797
P009,2026-03-15,14,23.13891015615674,5.75072013777515,83.40735255307398,61.095043246790425,322.0403933115444,1.9882613531481963,1.7883598114195274,0.6054687860033452,0.7829809256909541,0.6142589862696552
P010,2026-03-02,1,22.970290387516755,7.538381293040204,83.65672043707974,34.021188474257286,255.67079457777092,1.1645883451878172,1.7344813911925914,0.6360057097754153,0.8156128065903392,0.482283865851369
P010,2026-03-03,2,23.209531908522248,7.454153810637947,83.93730138171023,39.26275714667308,219.33936994753722,1.0936305663432921,1.8101514064914879,0.5945226176754802,0.763134854974227,0.6196970887071135
P010,2026-03-04,3,23.13494834450223,7.618443172345107,85.00482654762597,30.340653692454666,254.12897025426918,1.0032738996355732,1.8362517640944125,0.58662716744346,0.817789165663924,0.6218094445630084
P010,2026-03-05,4,23.10317522988805,7.443440035041771,82.25262483383322,37.969519294610045,221.42077445072053,1.1677287326845291,1.74010957679143,0.6001058961120523,0.8092249588586515,0.5879792897322675
P010,2026-03-06,5,23.111433613938658,7.595136956678983,83.37902799911372,36.43609958923182,232.09486731499229,1.1235928019126307,1.852871347891696,0.6388660266490948,0.8240361004107976,0.4922173116766989
P010,2026-03-07,6,22.96945629465095,7.397324783185913,83.94449184992936,29.405711612705147,246.93990530286706,0.9030064357224602,1.7616622313597685,0.586322697666795,0.8042196819619847,0.5230126379316806
P010,2026-03-08,7,23.079575251883846,7.583698208693035,82.818893434748,32.29217282600388,218.96155202060763,0.9202389127594691,1.8667464351895868,0.6078201028889918,0.8011241532651052,0.5711889373389455
P010,2026-03-09,8,23.046341685676634,7.469849448463837,82.50535475823874,32.57822665674358,218.82353517787644,0.9648135884708001,1.8455506220723241,0.6441430212783056,0.8340550488968729,0.5655111861691358
P010,2026-03-10,9,24.599532469754,7.690869388002911,82.26435967827285,98.17488762454403,221.14393385765703,1.1564542121446737,1.1628503847494407,0.7853350465954796,0.6263727279277789,0.5667207593497335
P010,2026-03-11,10,24.709163942427534,7.519183045694064,82.50559667095034,102.17982219710021,224.52652596834025,1.1714699602344714,1.2673437007322232,0.7516721009549894,0.6519373025544749,0.47119712138779646
P010,2026-03-12,11,24.43831419208265,7.590009627968109,83.23391267390838,88.59941306813334,245.9300486232483,1.1633166344427752,1.1451629849935456,0.8058951480306379,0.5954095423245106,0.5605184999385695
P010,2026-03-13,12,24.517628130350346,7.427890588101785,82.73169398583535,93.29538219154894,263.4202784106846,0.9196943348610651,1.1631635421205762,0.806718228261812,0.5848909928845659,0.6201542624416813
P010,2026-03-14,13,24.559884715958884,7.543032966461873,83.94282005663204,91.860446142226,227.12775497027263,0.9460679179430154,1.1248214564169954,0.8080806102502845,0.590319306050925,0.564049156421176
P010,2026-03-15,14,24.428997587165295,7.672192235683826,83.2492396324884,99.01270761302675,223.76773046908198,0.9049399044275961,1.2191584051907003,0.7586874703774018,0.5830947667283615,0.5161535573948802
P011,2026-03-02,1,23.26904457772306,7.6054217822596115,82.5715491910546,28.761638285746187,266.03280454259533,1.1887394258916144,1.8193304257419545,0.58918978806049,0.7721943474839825,0.50336767647432
P011,2026-03-03,2,23.352759240575743,7.534301617882076,84.64210560718166,31.039768621491568,247.9120097672573,1.075302879832939,1.7660212489575775,0.5866240662429592,0.8377161574104646,0.5623139169430356
P011,2026-03-04,3,23.313278269017758,7.5743114524719966,84.07991467714312,26.483385726600968,288.71545051126094,1.2497349563170845,1.7617424369370414,0.5908786196166463,0.7929296305322586,0.5132857687027295
